reciter,surah,ayah,word_idx,start_ms,end_ms,multiword_segment,audio_path
Saood_ash-Shuraym_128kbps,98,8,15,11330,12090,0,Saood_ash-Shuraym_128kbps/098008.wav
Saood_ash-Shuraym_128kbps,98,8,16,12100,13030,0,Saood_ash-Shuraym_128kbps/098008.wav
Saood_ash-Shuraym_128kbps,98,8,17,13040,13860,0,Saood_ash-Shuraym_128kbps/098008.wav
Saood_ash-Shuraym_128kbps,98,8,18,13870,14340,0,Saood_ash-Shuraym_128kbps/098008.wav
Saood_ash-Shuraym_128kbps,98,8,19,14350,15160,0,Saood_ash-Shuraym_128kbps/098008.wav
Saood_ash-Shuraym_128kbps,98,8,20,15170,15800,0,Saood_ash-Shuraym_128kbps/098008.wav
Abdul_Basit_Murattal_64kbps,99,1,0,550,1030,0,Abdul_Basit_Murattal_64kbps/099001.wav
Abdul_Basit_Murattal_64kbps,99,1,1,1040,2190,0,Abdul_Basit_Murattal_64kbps/099001.wav
Abdul_Basit_Murattal_64kbps,99,1,2,2200,2900,0,Abdul_Basit_Murattal_64kbps/099001.wav
Abdul_Basit_Murattal_64kbps,99,1,3,2910,4790,0,Abdul_Basit_Murattal_64kbps/099001.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,1,0,250,720,0,Abu_Bakr_Ash-Shaatree_128kbps/099001.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,1,1,730,1790,0,Abu_Bakr_Ash-Shaatree_128kbps/099001.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,1,2,1800,2590,0,Abu_Bakr_Ash-Shaatree_128kbps/099001.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,1,3,2600,4200,0,Abu_Bakr_Ash-Shaatree_128kbps/099001.wav
Alafasy_128kbps,99,1,0,40,610,0,Alafasy_128kbps/099001.wav
Alafasy_128kbps,99,1,1,620,1700,0,Alafasy_128kbps/099001.wav
Alafasy_128kbps,99,1,2,1710,2530,0,Alafasy_128kbps/099001.wav
Alafasy_128kbps,99,1,3,2540,4190,0,Alafasy_128kbps/099001.wav
Hani_Rifai_192kbps,99,1,0,1050,1510,0,Hani_Rifai_192kbps/099001.wav
Hani_Rifai_192kbps,99,1,1,1520,2720,0,Hani_Rifai_192kbps/099001.wav
Hani_Rifai_192kbps,99,1,2,2730,3360,0,Hani_Rifai_192kbps/099001.wav
Hani_Rifai_192kbps,99,1,3,3370,5040,0,Hani_Rifai_192kbps/099001.wav
Husary_64kbps,99,1,0,650,1470,0,Husary_64kbps/099001.wav
Husary_64kbps,99,1,1,1480,3180,0,Husary_64kbps/099001.wav
Husary_64kbps,99,1,2,3190,4520,0,Husary_64kbps/099001.wav
Husary_64kbps,99,1,3,4530,6860,0,Husary_64kbps/099001.wav
Minshawy_Murattal_128kbps,99,1,0,450,1120,0,Minshawy_Murattal_128kbps/099001.wav
Minshawy_Murattal_128kbps,99,1,1,1130,2450,0,Minshawy_Murattal_128kbps/099001.wav
Minshawy_Murattal_128kbps,99,1,2,2460,3480,0,Minshawy_Murattal_128kbps/099001.wav
Minshawy_Murattal_128kbps,99,1,3,3490,5340,0,Minshawy_Murattal_128kbps/099001.wav
Mohammad_al_Tablaway_128kbps,99,1,0,400,1190,0,Mohammad_al_Tablaway_128kbps/099001.wav
Mohammad_al_Tablaway_128kbps,99,1,1,1200,2940,0,Mohammad_al_Tablaway_128kbps/099001.wav
Mohammad_al_Tablaway_128kbps,99,1,2,2950,4360,0,Mohammad_al_Tablaway_128kbps/099001.wav
Mohammad_al_Tablaway_128kbps,99,1,3,4370,6960,0,Mohammad_al_Tablaway_128kbps/099001.wav
Saood_ash-Shuraym_128kbps,99,1,0,40,400,0,Saood_ash-Shuraym_128kbps/099001.wav
Saood_ash-Shuraym_128kbps,99,1,1,410,1250,0,Saood_ash-Shuraym_128kbps/099001.wav
Saood_ash-Shuraym_128kbps,99,1,2,1260,1810,0,Saood_ash-Shuraym_128kbps/099001.wav
Saood_ash-Shuraym_128kbps,99,1,3,1820,3120,0,Saood_ash-Shuraym_128kbps/099001.wav
Abdul_Basit_Murattal_64kbps,99,2,0,500,1710,0,Abdul_Basit_Murattal_64kbps/099002.wav
Abdul_Basit_Murattal_64kbps,99,2,1,1720,2550,0,Abdul_Basit_Murattal_64kbps/099002.wav
Abdul_Basit_Murattal_64kbps,99,2,2,2560,4250,0,Abdul_Basit_Murattal_64kbps/099002.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,2,0,140,1360,0,Abu_Bakr_Ash-Shaatree_128kbps/099002.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,2,1,1370,2150,0,Abu_Bakr_Ash-Shaatree_128kbps/099002.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,2,2,2160,3770,0,Abu_Bakr_Ash-Shaatree_128kbps/099002.wav
Alafasy_128kbps,99,2,0,70,1330,0,Alafasy_128kbps/099002.wav
Alafasy_128kbps,99,2,1,1340,2130,0,Alafasy_128kbps/099002.wav
Alafasy_128kbps,99,2,2,2140,3810,0,Alafasy_128kbps/099002.wav
Hani_Rifai_192kbps,99,2,0,90,1360,0,Hani_Rifai_192kbps/099002.wav
Hani_Rifai_192kbps,99,2,1,1370,2140,0,Hani_Rifai_192kbps/099002.wav
Hani_Rifai_192kbps,99,2,2,2150,3610,0,Hani_Rifai_192kbps/099002.wav
Husary_64kbps,99,2,0,450,2330,0,Husary_64kbps/099002.wav
Husary_64kbps,99,2,1,2340,3670,0,Husary_64kbps/099002.wav
Husary_64kbps,99,2,2,3680,6040,0,Husary_64kbps/099002.wav
Minshawy_Murattal_128kbps,99,2,0,300,1890,0,Minshawy_Murattal_128kbps/099002.wav
Minshawy_Murattal_128kbps,99,2,1,1900,2970,0,Minshawy_Murattal_128kbps/099002.wav
Minshawy_Murattal_128kbps,99,2,2,2980,4820,0,Minshawy_Murattal_128kbps/099002.wav
Mohammad_al_Tablaway_128kbps,99,2,0,550,2310,0,Mohammad_al_Tablaway_128kbps/099002.wav
Mohammad_al_Tablaway_128kbps,99,2,1,2320,3760,0,Mohammad_al_Tablaway_128kbps/099002.wav
Mohammad_al_Tablaway_128kbps,99,2,2,3770,6130,0,Mohammad_al_Tablaway_128kbps/099002.wav
Saood_ash-Shuraym_128kbps,99,2,0,80,980,0,Saood_ash-Shuraym_128kbps/099002.wav
Saood_ash-Shuraym_128kbps,99,2,1,990,1550,0,Saood_ash-Shuraym_128kbps/099002.wav
Saood_ash-Shuraym_128kbps,99,2,2,1560,2760,0,Saood_ash-Shuraym_128kbps/099002.wav
Abdul_Basit_Murattal_64kbps,99,3,0,500,1350,0,Abdul_Basit_Murattal_64kbps/099003.wav
Abdul_Basit_Murattal_64kbps,99,3,1,1360,3460,0,Abdul_Basit_Murattal_64kbps/099003.wav
Abdul_Basit_Murattal_64kbps,99,3,2,3470,3870,0,Abdul_Basit_Murattal_64kbps/099003.wav
Abdul_Basit_Murattal_64kbps,99,3,3,3880,4700,0,Abdul_Basit_Murattal_64kbps/099003.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,3,0,100,830,0,Abu_Bakr_Ash-Shaatree_128kbps/099003.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,3,1,840,2600,0,Abu_Bakr_Ash-Shaatree_128kbps/099003.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,3,2,2610,2990,0,Abu_Bakr_Ash-Shaatree_128kbps/099003.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,3,3,3000,3820,0,Abu_Bakr_Ash-Shaatree_128kbps/099003.wav
Alafasy_128kbps,99,3,0,150,850,0,Alafasy_128kbps/099003.wav
Alafasy_128kbps,99,3,1,860,3280,0,Alafasy_128kbps/099003.wav
Alafasy_128kbps,99,3,2,3290,3710,0,Alafasy_128kbps/099003.wav
Alafasy_128kbps,99,3,3,3720,4360,0,Alafasy_128kbps/099003.wav
Hani_Rifai_192kbps,99,3,0,30,800,0,Hani_Rifai_192kbps/099003.wav
Hani_Rifai_192kbps,99,3,1,810,2620,0,Hani_Rifai_192kbps/099003.wav
Hani_Rifai_192kbps,99,3,2,2630,3010,0,Hani_Rifai_192kbps/099003.wav
Hani_Rifai_192kbps,99,3,3,3020,3640,0,Hani_Rifai_192kbps/099003.wav
Husary_64kbps,99,3,0,300,1600,0,Husary_64kbps/099003.wav
Husary_64kbps,99,3,1,1610,4340,0,Husary_64kbps/099003.wav
Husary_64kbps,99,3,2,4350,5090,0,Husary_64kbps/099003.wav
Husary_64kbps,99,3,3,5100,5880,0,Husary_64kbps/099003.wav
Minshawy_Murattal_128kbps,99,3,0,310,1380,0,Minshawy_Murattal_128kbps/099003.wav
Minshawy_Murattal_128kbps,99,3,1,1390,3710,0,Minshawy_Murattal_128kbps/099003.wav
Minshawy_Murattal_128kbps,99,3,2,3720,4290,0,Minshawy_Murattal_128kbps/099003.wav
Minshawy_Murattal_128kbps,99,3,3,4300,4980,0,Minshawy_Murattal_128kbps/099003.wav
Mohammad_al_Tablaway_128kbps,99,3,0,500,1620,0,Mohammad_al_Tablaway_128kbps/099003.wav
Mohammad_al_Tablaway_128kbps,99,3,1,1630,4650,0,Mohammad_al_Tablaway_128kbps/099003.wav
Mohammad_al_Tablaway_128kbps,99,3,2,4660,5550,0,Mohammad_al_Tablaway_128kbps/099003.wav
Mohammad_al_Tablaway_128kbps,99,3,3,5560,6260,0,Mohammad_al_Tablaway_128kbps/099003.wav
Saood_ash-Shuraym_128kbps,99,3,0,50,650,0,Saood_ash-Shuraym_128kbps/099003.wav
Saood_ash-Shuraym_128kbps,99,3,1,660,1950,0,Saood_ash-Shuraym_128kbps/099003.wav
Saood_ash-Shuraym_128kbps,99,3,2,1960,2150,0,Saood_ash-Shuraym_128kbps/099003.wav
Saood_ash-Shuraym_128kbps,99,3,3,2160,3213,0,Saood_ash-Shuraym_128kbps/099003.wav
Abdul_Basit_Murattal_64kbps,99,4,0,650,2520,0,Abdul_Basit_Murattal_64kbps/099004.wav
Abdul_Basit_Murattal_64kbps,99,4,1,2530,3670,0,Abdul_Basit_Murattal_64kbps/099004.wav
Abdul_Basit_Murattal_64kbps,99,4,2,3680,5290,0,Abdul_Basit_Murattal_64kbps/099004.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,4,0,110,1670,0,Abu_Bakr_Ash-Shaatree_128kbps/099004.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,4,1,1680,2760,0,Abu_Bakr_Ash-Shaatree_128kbps/099004.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,4,2,2770,4370,0,Abu_Bakr_Ash-Shaatree_128kbps/099004.wav
Alafasy_128kbps,99,4,0,90,2040,0,Alafasy_128kbps/099004.wav
Alafasy_128kbps,99,4,1,2050,3200,0,Alafasy_128kbps/099004.wav
Alafasy_128kbps,99,4,2,3210,4820,0,Alafasy_128kbps/099004.wav
Hani_Rifai_192kbps,99,4,0,160,1890,0,Hani_Rifai_192kbps/099004.wav
Hani_Rifai_192kbps,99,4,1,1900,3260,0,Hani_Rifai_192kbps/099004.wav
Hani_Rifai_192kbps,99,4,2,3270,4990,0,Hani_Rifai_192kbps/099004.wav
Husary_64kbps,99,4,0,600,2950,0,Husary_64kbps/099004.wav
Husary_64kbps,99,4,1,2960,4770,0,Husary_64kbps/099004.wav
Husary_64kbps,99,4,2,4780,7220,0,Husary_64kbps/099004.wav
Minshawy_Murattal_128kbps,99,4,0,310,2430,0,Minshawy_Murattal_128kbps/099004.wav
Minshawy_Murattal_128kbps,99,4,1,2440,3930,0,Minshawy_Murattal_128kbps/099004.wav
Minshawy_Murattal_128kbps,99,4,2,3940,5930,0,Minshawy_Murattal_128kbps/099004.wav
Mohammad_al_Tablaway_128kbps,99,4,0,250,3000,0,Mohammad_al_Tablaway_128kbps/099004.wav
Mohammad_al_Tablaway_128kbps,99,4,1,3010,4880,0,Mohammad_al_Tablaway_128kbps/099004.wav
Mohammad_al_Tablaway_128kbps,99,4,2,4890,7470,0,Mohammad_al_Tablaway_128kbps/099004.wav
Saood_ash-Shuraym_128kbps,99,4,0,50,1150,0,Saood_ash-Shuraym_128kbps/099004.wav
Saood_ash-Shuraym_128kbps,99,4,1,1160,1960,0,Saood_ash-Shuraym_128kbps/099004.wav
Saood_ash-Shuraym_128kbps,99,4,2,1970,2940,0,Saood_ash-Shuraym_128kbps/099004.wav
Abdul_Basit_Murattal_64kbps,99,5,0,750,1950,0,Abdul_Basit_Murattal_64kbps/099005.wav
Abdul_Basit_Murattal_64kbps,99,5,1,1960,2930,0,Abdul_Basit_Murattal_64kbps/099005.wav
Abdul_Basit_Murattal_64kbps,99,5,2,2940,3860,0,Abdul_Basit_Murattal_64kbps/099005.wav
Abdul_Basit_Murattal_64kbps,99,5,3,3870,4680,0,Abdul_Basit_Murattal_64kbps/099005.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,5,0,100,1180,0,Abu_Bakr_Ash-Shaatree_128kbps/099005.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,5,1,1190,2010,0,Abu_Bakr_Ash-Shaatree_128kbps/099005.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,5,2,2020,2870,0,Abu_Bakr_Ash-Shaatree_128kbps/099005.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,5,3,2880,3610,0,Abu_Bakr_Ash-Shaatree_128kbps/099005.wav
Alafasy_128kbps,99,5,0,60,1700,0,Alafasy_128kbps/099005.wav
Alafasy_128kbps,99,5,1,1710,2630,0,Alafasy_128kbps/099005.wav
Alafasy_128kbps,99,5,2,2640,3490,0,Alafasy_128kbps/099005.wav
Alafasy_128kbps,99,5,3,3500,4170,0,Alafasy_128kbps/099005.wav
Hani_Rifai_192kbps,99,5,0,70,1650,0,Hani_Rifai_192kbps/099005.wav
Hani_Rifai_192kbps,99,5,1,1660,2490,0,Hani_Rifai_192kbps/099005.wav
Hani_Rifai_192kbps,99,5,2,2500,3490,0,Hani_Rifai_192kbps/099005.wav
Hani_Rifai_192kbps,99,5,3,3500,4230,0,Hani_Rifai_192kbps/099005.wav
Husary_64kbps,99,5,0,300,1820,0,Husary_64kbps/099005.wav
Husary_64kbps,99,5,1,1830,3490,0,Husary_64kbps/099005.wav
Husary_64kbps,99,5,2,3500,5170,0,Husary_64kbps/099005.wav
Husary_64kbps,99,5,3,5180,5970,0,Husary_64kbps/099005.wav
Minshawy_Murattal_128kbps,99,5,0,530,2120,0,Minshawy_Murattal_128kbps/099005.wav
Minshawy_Murattal_128kbps,99,5,1,2130,3280,0,Minshawy_Murattal_128kbps/099005.wav
Minshawy_Murattal_128kbps,99,5,2,3290,4550,0,Minshawy_Murattal_128kbps/099005.wav
Minshawy_Murattal_128kbps,99,5,3,4560,5280,0,Minshawy_Murattal_128kbps/099005.wav
Mohammad_al_Tablaway_128kbps,99,5,0,520,2240,0,Mohammad_al_Tablaway_128kbps/099005.wav
Mohammad_al_Tablaway_128kbps,99,5,1,2250,3660,0,Mohammad_al_Tablaway_128kbps/099005.wav
Mohammad_al_Tablaway_128kbps,99,5,2,3670,5430,0,Mohammad_al_Tablaway_128kbps/099005.wav
Mohammad_al_Tablaway_128kbps,99,5,3,5440,6220,0,Mohammad_al_Tablaway_128kbps/099005.wav
Saood_ash-Shuraym_128kbps,99,5,0,60,860,0,Saood_ash-Shuraym_128kbps/099005.wav
Saood_ash-Shuraym_128kbps,99,5,1,870,1490,0,Saood_ash-Shuraym_128kbps/099005.wav
Saood_ash-Shuraym_128kbps,99,5,2,1500,2760,0,Saood_ash-Shuraym_128kbps/099005.wav
Saood_ash-Shuraym_128kbps,99,5,3,2770,2977,0,Saood_ash-Shuraym_128kbps/099005.wav
Abdul_Basit_Murattal_64kbps,99,6,0,950,2720,0,Abdul_Basit_Murattal_64kbps/099006.wav
Abdul_Basit_Murattal_64kbps,99,6,1,2730,3620,0,Abdul_Basit_Murattal_64kbps/099006.wav
Abdul_Basit_Murattal_64kbps,99,6,2,3630,5010,0,Abdul_Basit_Murattal_64kbps/099006.wav
Abdul_Basit_Murattal_64kbps,99,6,3,5020,6150,0,Abdul_Basit_Murattal_64kbps/099006.wav
Abdul_Basit_Murattal_64kbps,99,6,4,6160,7200,0,Abdul_Basit_Murattal_64kbps/099006.wav
Abdul_Basit_Murattal_64kbps,99,6,5,7210,8950,0,Abdul_Basit_Murattal_64kbps/099006.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,6,0,160,1730,0,Abu_Bakr_Ash-Shaatree_128kbps/099006.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,6,1,1740,2560,0,Abu_Bakr_Ash-Shaatree_128kbps/099006.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,6,2,2570,3610,0,Abu_Bakr_Ash-Shaatree_128kbps/099006.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,6,3,3620,4450,0,Abu_Bakr_Ash-Shaatree_128kbps/099006.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,6,4,4460,5550,0,Abu_Bakr_Ash-Shaatree_128kbps/099006.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,6,5,5560,7050,0,Abu_Bakr_Ash-Shaatree_128kbps/099006.wav
Alafasy_128kbps,99,6,0,50,1960,0,Alafasy_128kbps/099006.wav
Alafasy_128kbps,99,6,1,1970,2800,0,Alafasy_128kbps/099006.wav
Alafasy_128kbps,99,6,2,2810,4430,0,Alafasy_128kbps/099006.wav
Alafasy_128kbps,99,6,3,4440,5430,0,Alafasy_128kbps/099006.wav
Alafasy_128kbps,99,6,4,5440,6530,0,Alafasy_128kbps/099006.wav
Alafasy_128kbps,99,6,5,6540,8070,0,Alafasy_128kbps/099006.wav
Hani_Rifai_192kbps,99,6,0,260,1760,0,Hani_Rifai_192kbps/099006.wav
Hani_Rifai_192kbps,99,6,1,1770,2700,0,Hani_Rifai_192kbps/099006.wav
Hani_Rifai_192kbps,99,6,2,2710,3750,0,Hani_Rifai_192kbps/099006.wav
Hani_Rifai_192kbps,99,6,3,3760,4580,0,Hani_Rifai_192kbps/099006.wav
Hani_Rifai_192kbps,99,6,4,4590,5810,0,Hani_Rifai_192kbps/099006.wav
Hani_Rifai_192kbps,99,6,5,5820,7470,0,Hani_Rifai_192kbps/099006.wav
Husary_64kbps,99,6,0,400,2870,0,Husary_64kbps/099006.wav
Husary_64kbps,99,6,1,2880,4230,0,Husary_64kbps/099006.wav
Husary_64kbps,99,6,2,4240,6030,0,Husary_64kbps/099006.wav
Husary_64kbps,99,6,3,6040,7780,0,Husary_64kbps/099006.wav
Husary_64kbps,99,6,4,7790,9460,0,Husary_64kbps/099006.wav
Husary_64kbps,99,6,5,9470,11970,0,Husary_64kbps/099006.wav
Minshawy_Murattal_128kbps,99,6,0,400,2460,0,Minshawy_Murattal_128kbps/099006.wav
Minshawy_Murattal_128kbps,99,6,1,2470,3640,0,Minshawy_Murattal_128kbps/099006.wav
Minshawy_Murattal_128kbps,99,6,2,3650,5330,0,Minshawy_Murattal_128kbps/099006.wav
Minshawy_Murattal_128kbps,99,6,3,5340,6580,0,Minshawy_Murattal_128kbps/099006.wav
Minshawy_Murattal_128kbps,99,6,4,6590,8350,0,Minshawy_Murattal_128kbps/099006.wav
Minshawy_Murattal_128kbps,99,6,5,8360,10300,0,Minshawy_Murattal_128kbps/099006.wav
Mohammad_al_Tablaway_128kbps,99,6,0,600,2990,0,Mohammad_al_Tablaway_128kbps/099006.wav
Mohammad_al_Tablaway_128kbps,99,6,1,3000,4350,0,Mohammad_al_Tablaway_128kbps/099006.wav
Mohammad_al_Tablaway_128kbps,99,6,2,4360,6640,0,Mohammad_al_Tablaway_128kbps/099006.wav
Mohammad_al_Tablaway_128kbps,99,6,3,6650,8330,0,Mohammad_al_Tablaway_128kbps/099006.wav
Mohammad_al_Tablaway_128kbps,99,6,4,8340,10600,0,Mohammad_al_Tablaway_128kbps/099006.wav
Mohammad_al_Tablaway_128kbps,99,6,5,10610,13210,0,Mohammad_al_Tablaway_128kbps/099006.wav
Saood_ash-Shuraym_128kbps,99,6,0,130,1220,0,Saood_ash-Shuraym_128kbps/099006.wav
Saood_ash-Shuraym_128kbps,99,6,1,1230,1930,0,Saood_ash-Shuraym_128kbps/099006.wav
Saood_ash-Shuraym_128kbps,99,6,2,1940,3070,0,Saood_ash-Shuraym_128kbps/099006.wav
Saood_ash-Shuraym_128kbps,99,6,3,3080,3730,0,Saood_ash-Shuraym_128kbps/099006.wav
Saood_ash-Shuraym_128kbps,99,6,4,3740,4660,0,Saood_ash-Shuraym_128kbps/099006.wav
Saood_ash-Shuraym_128kbps,99,6,5,4670,5850,0,Saood_ash-Shuraym_128kbps/099006.wav
Abdul_Basit_Murattal_64kbps,99,7,0,800,1930,0,Abdul_Basit_Murattal_64kbps/099007.wav
Abdul_Basit_Murattal_64kbps,99,7,1,1940,2720,0,Abdul_Basit_Murattal_64kbps/099007.wav
Abdul_Basit_Murattal_64kbps,99,7,2,2730,3840,0,Abdul_Basit_Murattal_64kbps/099007.wav
Abdul_Basit_Murattal_64kbps,99,7,3,3850,4930,0,Abdul_Basit_Murattal_64kbps/099007.wav
Abdul_Basit_Murattal_64kbps,99,7,4,4940,6670,0,Abdul_Basit_Murattal_64kbps/099007.wav
Abdul_Basit_Murattal_64kbps,99,7,5,6680,7410,0,Abdul_Basit_Murattal_64kbps/099007.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,7,0,220,1410,0,Abu_Bakr_Ash-Shaatree_128kbps/099007.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,7,1,1420,1780,0,Abu_Bakr_Ash-Shaatree_128kbps/099007.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,7,2,1790,2750,0,Abu_Bakr_Ash-Shaatree_128kbps/099007.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,7,3,2760,3690,0,Abu_Bakr_Ash-Shaatree_128kbps/099007.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,7,4,3700,4980,0,Abu_Bakr_Ash-Shaatree_128kbps/099007.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,7,5,4990,5580,0,Abu_Bakr_Ash-Shaatree_128kbps/099007.wav
Alafasy_128kbps,99,7,0,30,1330,0,Alafasy_128kbps/099007.wav
Alafasy_128kbps,99,7,1,1340,2090,0,Alafasy_128kbps/099007.wav
Alafasy_128kbps,99,7,2,2100,3180,0,Alafasy_128kbps/099007.wav
Alafasy_128kbps,99,7,3,3190,4190,0,Alafasy_128kbps/099007.wav
Alafasy_128kbps,99,7,4,4200,5850,0,Alafasy_128kbps/099007.wav
Alafasy_128kbps,99,7,5,5860,6380,0,Alafasy_128kbps/099007.wav
Hani_Rifai_192kbps,99,7,0,220,1800,0,Hani_Rifai_192kbps/099007.wav
Hani_Rifai_192kbps,99,7,1,1810,2180,0,Hani_Rifai_192kbps/099007.wav
Hani_Rifai_192kbps,99,7,2,2190,3220,0,Hani_Rifai_192kbps/099007.wav
Hani_Rifai_192kbps,99,7,3,3230,4310,0,Hani_Rifai_192kbps/099007.wav
Hani_Rifai_192kbps,99,7,4,4320,4930,0,Hani_Rifai_192kbps/099007.wav
Hani_Rifai_192kbps,99,7,5,4940,6070,0,Hani_Rifai_192kbps/099007.wav
Husary_64kbps,99,7,0,900,2480,0,Husary_64kbps/099007.wav
Husary_64kbps,99,7,1,2490,3530,0,Husary_64kbps/099007.wav
Husary_64kbps,99,7,2,3540,5320,0,Husary_64kbps/099007.wav
Husary_64kbps,99,7,3,5330,7130,0,Husary_64kbps/099007.wav
Husary_64kbps,99,7,4,7140,8910,0,Husary_64kbps/099007.wav
Husary_64kbps,99,7,5,8920,10340,0,Husary_64kbps/099007.wav
Minshawy_Murattal_128kbps,99,7,0,600,1880,0,Minshawy_Murattal_128kbps/099007.wav
Minshawy_Murattal_128kbps,99,7,1,1890,2960,0,Minshawy_Murattal_128kbps/099007.wav
Minshawy_Murattal_128kbps,99,7,2,2970,4390,0,Minshawy_Murattal_128kbps/099007.wav
Minshawy_Murattal_128kbps,99,7,3,4400,5860,0,Minshawy_Murattal_128kbps/099007.wav
Minshawy_Murattal_128kbps,99,7,4,5870,7660,0,Minshawy_Murattal_128kbps/099007.wav
Minshawy_Murattal_128kbps,99,7,5,7670,8420,0,Minshawy_Murattal_128kbps/099007.wav
Mohammad_al_Tablaway_128kbps,99,7,0,400,2080,0,Mohammad_al_Tablaway_128kbps/099007.wav
Mohammad_al_Tablaway_128kbps,99,7,1,2090,3280,0,Mohammad_al_Tablaway_128kbps/099007.wav
Mohammad_al_Tablaway_128kbps,99,7,2,3290,5060,0,Mohammad_al_Tablaway_128kbps/099007.wav
Mohammad_al_Tablaway_128kbps,99,7,3,5070,6870,0,Mohammad_al_Tablaway_128kbps/099007.wav
Mohammad_al_Tablaway_128kbps,99,7,4,6880,9470,0,Mohammad_al_Tablaway_128kbps/099007.wav
Mohammad_al_Tablaway_128kbps,99,7,5,9480,10120,0,Mohammad_al_Tablaway_128kbps/099007.wav
Saood_ash-Shuraym_128kbps,99,7,0,60,980,0,Saood_ash-Shuraym_128kbps/099007.wav
Saood_ash-Shuraym_128kbps,99,7,1,990,1230,0,Saood_ash-Shuraym_128kbps/099007.wav
Saood_ash-Shuraym_128kbps,99,7,2,1240,2070,0,Saood_ash-Shuraym_128kbps/099007.wav
Saood_ash-Shuraym_128kbps,99,7,3,2080,2810,0,Saood_ash-Shuraym_128kbps/099007.wav
Saood_ash-Shuraym_128kbps,99,7,4,2820,3690,0,Saood_ash-Shuraym_128kbps/099007.wav
Saood_ash-Shuraym_128kbps,99,7,5,3700,4600,0,Saood_ash-Shuraym_128kbps/099007.wav
Abdul_Basit_Murattal_64kbps,99,8,0,650,1780,0,Abdul_Basit_Murattal_64kbps/099008.wav
Abdul_Basit_Murattal_64kbps,99,8,1,1790,2720,0,Abdul_Basit_Murattal_64kbps/099008.wav
Abdul_Basit_Murattal_64kbps,99,8,2,2730,3790,0,Abdul_Basit_Murattal_64kbps/099008.wav
Abdul_Basit_Murattal_64kbps,99,8,3,3800,5410,0,Abdul_Basit_Murattal_64kbps/099008.wav
Abdul_Basit_Murattal_64kbps,99,8,4,5420,7090,0,Abdul_Basit_Murattal_64kbps/099008.wav
Abdul_Basit_Murattal_64kbps,99,8,5,7100,7760,0,Abdul_Basit_Murattal_64kbps/099008.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,8,0,100,1520,0,Abu_Bakr_Ash-Shaatree_128kbps/099008.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,8,1,1530,1800,0,Abu_Bakr_Ash-Shaatree_128kbps/099008.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,8,2,1810,2770,0,Abu_Bakr_Ash-Shaatree_128kbps/099008.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,8,3,2780,4060,0,Abu_Bakr_Ash-Shaatree_128kbps/099008.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,8,4,4070,5400,0,Abu_Bakr_Ash-Shaatree_128kbps/099008.wav
Abu_Bakr_Ash-Shaatree_128kbps,99,8,5,5410,5970,0,Abu_Bakr_Ash-Shaatree_128kbps/099008.wav
Alafasy_128kbps,99,8,0,40,1760,0,Alafasy_128kbps/099008.wav
Alafasy_128kbps,99,8,1,1770,2440,0,Alafasy_128kbps/099008.wav
Alafasy_128kbps,99,8,2,2450,3480,0,Alafasy_128kbps/099008.wav
Alafasy_128kbps,99,8,3,3490,5590,0,Alafasy_128kbps/099008.wav
Alafasy_128kbps,99,8,4,5600,7500,0,Alafasy_128kbps/099008.wav
Alafasy_128kbps,99,8,5,7510,7940,0,Alafasy_128kbps/099008.wav
Hani_Rifai_192kbps,99,8,0,40,780,0,Hani_Rifai_192kbps/099008.wav
Hani_Rifai_192kbps,99,8,1,790,1560,0,Hani_Rifai_192kbps/099008.wav
